29a38aec-30e6-4dc1-81aa-be1186d4506c,96-51-77,12907888,Savings,1993.12
5c82e31e-9a07-430a-a044-5b883d916464,38-55-34,13370662,Savings,1411.71
5c82e31e-9a07-430a-a044-5b883d916464,38-55-34,23925538,Joint Account,3834.30
5c82e31e-9a07-430a-a044-5b883d916464,38-55-34,35157398,Joint Account,1198.24
4fd8dcd8-5f65-4a12-aeb1-9c60468eeb98,17-19-94,93911907,Current,742.9
4fd8dcd8-5f65-4a12-aeb1-9c60468eeb98,17-19-94,77791272,Current,46.32
4fd8dcd8-5f65-4a12-aeb1-9c60468eeb98,17-19-94,86393061,Student,338.66
d2bbb569-8d3a-46c7-8292-c8ec30393b72,96-51-77,32205680,Savings,402.55
d2bbb569-8d3a-46c7-8292-c8ec30393b72,96-51-77,48924708,Student,1113.2
d2bbb569-8d3a-46c7-8292-c8ec30393b72,96-51-77,18612396,Current,4624.93
d2bbb569-8d3a-46c7-8292-c8ec30393b72,96-51-77,74281136,Savings,4168.24
d2bbb569-8d3a-46c7-8292-c8ec30393b72,96-51-77,29754225,Student,3929.50
65d4699a-1eb6-4547-99d0-276fc306c58e,59-33-49,69766154,Current,2824.69
65d4699a-1eb6-4547-99d0-276fc306c58e,59-33-49,76371467,Savings,3262.86
65d4699a-1eb6-4547-99d0-276fc306c58e,59-33-49,17554329,Current,87.25
65d4699a-1eb6-4547-99d0-276fc306c58e,59-33-49,43531975,Current,2918.47
65d4699a-1eb6-4547-99d0-276fc306c58e,59-33-49,11289188,Savings,2193.80
65d4699a-1eb6-4547-99d0-276fc306c58e,59-33-49,98898119,Current,3595.89
65d4699a-1eb6-4547-99d0-276fc306c58e,59-33-49,84387673,Student,1789.61
1c882662-5893-41a1-b26a-1f06bf40161c,18-56-93,40482752,Savings,818.49
1c882662-5893-41a1-b26a-1f06bf40161c,18-56-93,93327997,Student,2261.51
1c882662-5893-41a1-b26a-1f06bf40161c,18-56-93,94878751,Savings,1441.96
16aae6d8-af23-40fa-8f6c-2af475f7489b,38-79-18,40768645,Current,719.97
16aae6d8-af23-40fa-8f6c-2af475f7489b,38-79-18,65185606,Joint Account,2643.26
16aae6d8-af23-40fa-8f6c-2af475f7489b,38-79-18,45793296,Current,4638.34
16aae6d8-af23-40fa-8f6c-2af475f7489b,38-79-18,73421906,Savings,4820.87
16aae6d8-af23-40fa-8f6c-2af475f7489b,38-79-18,88579061,Child Account,1542.84
16aae6d8-af23-40fa-8f6c-2af475f7489b,38-79-18,17973819,Savings,1353.5
16aae6d8-af23-40fa-8f6c-2af475f7489b,38-79-18,99482025,Savings,992.37
16aae6d8-af23-40fa-8f6c-2af475f7489b,38-79-18,35110591,Joint Account,1362.59
16aae6d8-af23-40fa-8f6c-2af475f7489b,38-79-18,95726720,Savings,3786.79
a91a5312-75a8-44f4-9a81-1b7f588cd3e5,49-48-30,29852983,Savings,1271.14
a91a5312-75a8-44f4-9a81-1b7f588cd3e5,49-48-30,48115760,Joint Account,124.83
a91a5312-75a8-44f4-9a81-1b7f588cd3e5,49-48-30,98257847,Savings,4171.63
a91a5312-75a8-44f4-9a81-1b7f588cd3e5,49-48-30,20823390,Current,70.39
a91a5312-75a8-44f4-9a81-1b7f588cd3e5,49-48-30,95775014,Savings,670.11
a91a5312-75a8-44f4-9a81-1b7f588cd3e5,49-48-30,84791605,Savings,840.6
a91a5312-75a8-44f4-9a81-1b7f588cd3e5,49-48-30,98119165,Savings,1446.87
a91a5312-75a8-44f4-9a81-1b7f588cd3e5,49-48-30,92878366,Current,814.45
fc6ad4c7-93f5-4b87-8dfe-49312878cf95,17-19-94,11065561,Joint Account,730.64
fc6ad4c7-93f5-4b87-8dfe-49312878cf95,17-19-94,12690797,Child Account,2072.38
fc6ad4c7-93f5-4b87-8dfe-49312878cf95,17-19-94,96652807,Savings,446.63
fc6ad4c7-93f5-4b87-8dfe-49312878cf95,17-19-94,76868295,Savings,165.22
fc6ad4c7-93f5-4b87-8dfe-49312878cf95,17-19-94,13644698,Savings,4821.7
fc6ad4c7-93f5-4b87-8dfe-49312878cf95,17-19-94,38340737,Joint Account,3728.43
fc6ad4c7-93f5-4b87-8dfe-49312878cf95,17-19-94,28074691,Joint Account,1726.85
fc6ad4c7-93f5-4b87-8dfe-49312878cf95,17-19-94,62697628,Savings,1190.22
d78045f3-62c0-476e-9131-c88b2e1d1c32,75-34-61,88484106,Current,1411.91
d78045f3-62c0-476e-9131-c88b2e1d1c32,75-34-61,41603670,Savings,2918.14
d78045f3-62c0-476e-9131-c88b2e1d1c32,75-34-61,26586235,Student,4117.3
d78045f3-62c0-476e-9131-c88b2e1d1c32,75-34-61,54057259,Savings,3210.22
d78045f3-62c0-476e-9131-c88b2e1d1c32,75-34-61,69259331,Savings,32.10
d78045f3-62c0-476e-9131-c88b2e1d1c32,75-34-61,75647977,Current,986.79
d78045f3-62c0-476e-9131-c88b2e1d1c32,75-34-61,60675170,Current,1554.97
d78045f3-62c0-476e-9131-c88b2e1d1c32,75-34-61,52306922,Savings,2512.98
d78045f3-62c0-476e-9131-c88b2e1d1c32,75-34-61,98552172,Current,2932.44
523a0e36-a9bf-41cc-a91e-7048a0097b79,10-14-68,92675269,Current,436.19
523a0e36-a9bf-41cc-a91e-7048a0097b79,10-14-68,40750604,Child Account,318.76
523a0e36-a9bf-41cc-a91e-7048a0097b79,10-14-68,29735808,Student,4710.12
523a0e36-a9bf-41cc-a91e-7048a0097b79,10-14-68,12401802,Current,2955.89
acfd9b1b-9cc8-400a-9ac0-51580561b55c,31-38-75,97691885,Savings,89.6
acfd9b1b-9cc8-400a-9ac0-51580561b55c,31-38-75,40525634,Savings,3295.21
acfd9b1b-9cc8-400a-9ac0-51580561b55c,31-38-75,36494448,Savings,339.24
acfd9b1b-9cc8-400a-9ac0-51580561b55c,31-38-75,95311666,Savings,2383.49
acfd9b1b-9cc8-400a-9ac0-51580561b55c,31-38-75,90947345,Savings,1100.44
acfd9b1b-9cc8-400a-9ac0-51580561b55c,31-38-75,85201586,Current,2105.36
acfd9b1b-9cc8-400a-9ac0-51580561b55c,31-38-75,72640775,Savings,1227.93
82c90ace-9eb7-4c9f-8406-de1506b4f70f,38-79-18,35965415,Current,3723.16
82c90ace-9eb7-4c9f-8406-de1506b4f70f,38-79-18,34327354,Savings,4476.31
82c90ace-9eb7-4c9f-8406-de1506b4f70f,38-79-18,80881087,Child Account,627.10
82c90ace-9eb7-4c9f-8406-de1506b4f70f,38-79-18,35220069,Current,4513.97
a8332730-1d6e-4688-ab7b-d619919f4615,59-33-49,71370979,Current,2219.19
ee5b4ff3-0e07-4a28-be31-8c6ab75269da,74-18-75,58066386,Savings,771.51
ee5b4ff3-0e07-4a28-be31-8c6ab75269da,74-18-75,33748458,Savings,2146.89
ee5b4ff3-0e07-4a28-be31-8c6ab75269da,74-18-75,84235481,Savings,3066.86
ee5b4ff3-0e07-4a28-be31-8c6ab75269da,74-18-75,54757585,Current,893.17
ee5b4ff3-0e07-4a28-be31-8c6ab75269da,74-18-75,33021181,Savings,2713.76
ee5b4ff3-0e07-4a28-be31-8c6ab75269da,74-18-75,46945623,Current,2793.81
ee5b4ff3-0e07-4a28-be31-8c6ab75269da,74-18-75,68168108,Savings,632.18
0548e0e9-0ec7-47b3-8723-d9fd8a0918a0,75-34-61,58655191,Savings,647.7
7319550e-daee-4e56-97e7-4593faf23305,19-74-13,48243870,Student,935.28
e127c4cc-6c58-4d0a-b331-28a97c127bba,96-51-77,41502435,Current,2627.49
e127c4cc-6c58-4d0a-b331-28a97c127bba,96-51-77,59788535,Current,3460.78
e127c4cc-6c58-4d0a-b331-28a97c127bba,96-51-77,44053208,Child Account,4857.95
1d7899b9-94af-4e7b-94a4-e6f877643cb9,21-69-82,26098703,Savings,1666.39
1d7899b9-94af-4e7b-94a4-e6f877643cb9,21-69-82,63928349,Savings,3525.47
1d7899b9-94af-4e7b-94a4-e6f877643cb9,21-69-82,19055190,Student,4315.82
1d7899b9-94af-4e7b-94a4-e6f877643cb9,21-69-82,83435308,Joint Account,2298.32
1d7899b9-94af-4e7b-94a4-e6f877643cb9,21-69-82,45458357,Savings,1592.70
7dc3d394-4d32-4db7-93e2-0e381e022809,10-14-68,64769312,Student,2952.73
7dc3d394-4d32-4db7-93e2-0e381e022809,10-14-68,24630474,Student,908.75
68089625-6a91-4164-b793-ec28560ea8c5,65-15-24,12069422,Current,4869.74
68089625-6a91-4164-b793-ec28560ea8c5,65-15-24,23400530,Savings,3100.63
68089625-6a91-4164-b793-ec28560ea8c5,65-15-24,91948343,Savings,2154.17
68089625-6a91-4164-b793-ec28560ea8c5,65-15-24,18244742,Savings,2228.82
68089625-6a91-4164-b793-ec28560ea8c5,65-15-24,61855174,Current,3001.63
68089625-6a91-4164-b793-ec28560ea8c5,65-15-24,81985130,Current,3720.22
68089625-6a91-4164-b793-ec28560ea8c5,65-15-24,55407101,Joint Account,2854.3
68089625-6a91-4164-b793-ec28560ea8c5,65-15-24,76289429,Current,1861.9
68089625-6a91-4164-b793-ec28560ea8c5,65-15-24,18014138,Savings,1309.9
9bd41e95-b5de-4f93-a486-44c04a865a3a,41-59-31,58419302,Savings,1660.51
9bd41e95-b5de-4f93-a486-44c04a865a3a,41-59-31,38291132,Savings,1001.69
875e8f95-9218-4a0f-8250-599968cdd53d,17-19-94,33500025,Savings,2724.37
875e8f95-9218-4a0f-8250-599968cdd53d,17-19-94,74409697,Savings,1532.77
875e8f95-9218-4a0f-8250-599968cdd53d,17-19-94,71564840,Current,633.0
875e8f95-9218-4a0f-8250-599968cdd53d,17-19-94,90048701,Savings,569.72
875e8f95-9218-4a0f-8250-599968cdd53d,17-19-94,90155357,Child Account,2830.13
875e8f95-9218-4a0f-8250-599968cdd53d,17-19-94,17832028,Savings,4026.27
29ac8854-1883-47d5-a812-9ea78d30ed32,10-14-68,65383796,Savings,2167.41
29ac8854-1883-47d5-a812-9ea78d30ed32,10-14-68,38211707,Current,1333.7
29ac8854-1883-47d5-a812-9ea78d30ed32,10-14-68,38902124,Savings,772.33
eac3620a-4b16-4c05-8a92-5bb127a93140,10-14-68,52347817,Savings,70.58
eac3620a-4b16-4c05-8a92-5bb127a93140,10-14-68,61777407,Child Account,1513.50
eac3620a-4b16-4c05-8a92-5bb127a93140,10-14-68,40902957,Savings,3460.3
eac3620a-4b16-4c05-8a92-5bb127a93140,10-14-68,35131151,Child Account,1193.70
eac3620a-4b16-4c05-8a92-5bb127a93140,10-14-68,39481530,Current,2320.24
0e257e5a-1c37-46fe-b940-ecffd9fdc551,74-18-75,12471395,Current,3385.67
0e257e5a-1c37-46fe-b940-ecffd9fdc551,74-18-75,49751765,Joint Account,3944.69
0e257e5a-1c37-46fe-b940-ecffd9fdc551,74-18-75,59879077,Savings,3866.13
1e0a2328-0d8c-44c6-a4e0-402a0ac10a41,17-19-94,97665615,Joint Account,1714.70
1e0a2328-0d8c-44c6-a4e0-402a0ac10a41,17-19-94,35785781,Savings,4955.39
1e0a2328-0d8c-44c6-a4e0-402a0ac10a41,17-19-94,98725395,Savings,2263.60
1e0a2328-0d8c-44c6-a4e0-402a0ac10a41,17-19-94,43662291,Savings,3737.62
1e0a2328-0d8c-44c6-a4e0-402a0ac10a41,17-19-94,92682589,Child Account,2167.88
1e0a2328-0d8c-44c6-a4e0-402a0ac10a41,17-19-94,78701833,Current,1327.46
1e0a2328-0d8c-44c6-a4e0-402a0ac10a41,17-19-94,40621673,Joint Account,3059.38
1e0a2328-0d8c-44c6-a4e0-402a0ac10a41,17-19-94,52472667,Savings,4045.16
1e0a2328-0d8c-44c6-a4e0-402a0ac10a41,17-19-94,20959071,Child Account,1171.50
2471db0a-2e81-48a5-ba1d-b20c067b5417,96-51-77,32250105,Savings,407.29
8f363cca-d0ec-4b8d-8143-4a86e004ce55,22-50-57,97060174,Student,2313.87
8f363cca-d0ec-4b8d-8143-4a86e004ce55,22-50-57,67142296,Current,3155.75
8f363cca-d0ec-4b8d-8143-4a86e004ce55,22-50-57,84284198,Joint Account,4017.46
8f363cca-d0ec-4b8d-8143-4a86e004ce55,22-50-57,47523510,Savings,3935.72
7b7ea6bb-60a6-49ea-b54a-f5026b060eb1,17-19-94,34213319,Savings,1221.3
7b7ea6bb-60a6-49ea-b54a-f5026b060eb1,17-19-94,96922066,Savings,1185.84
7b7ea6bb-60a6-49ea-b54a-f5026b060eb1,17-19-94,76573048,Savings,3448.17
7b7ea6bb-60a6-49ea-b54a-f5026b060eb1,17-19-94,70510692,Savings,2366.2
7b7ea6bb-60a6-49ea-b54a-f5026b060eb1,17-19-94,24335319,Joint Account,59.40
7b7ea6bb-60a6-49ea-b54a-f5026b060eb1,17-19-94,32102285,Savings,655.67
7b7ea6bb-60a6-49ea-b54a-f5026b060eb1,17-19-94,47364451,Current,184.86
7b7ea6bb-60a6-49ea-b54a-f5026b060eb1,17-19-94,46111948,Student,3444.45
06c8640e-6977-497b-8c07-8fc338c16e3c,74-18-75,10207209,Savings,3859.35
06c8640e-6977-497b-8c07-8fc338c16e3c,74-18-75,25920613,Current,1918.53
06c8640e-6977-497b-8c07-8fc338c16e3c,74-18-75,15410598,Savings,1561.24
06c8640e-6977-497b-8c07-8fc338c16e3c,74-18-75,64875342,Current,1593.32
06c8640e-6977-497b-8c07-8fc338c16e3c,74-18-75,33217744,Savings,4291.14
58fd4bbd-4112-4b07-8724-4e9765699d5c,59-33-49,27331993,Savings,4539.84
58fd4bbd-4112-4b07-8724-4e9765699d5c,59-33-49,90231790,Current,1090.9
58fd4bbd-4112-4b07-8724-4e9765699d5c,59-33-49,83153857,Current,3694.78
e0dadf32-24d9-4db6-be4e-7b01362a642b,59-33-49,37741372,Savings,834.32
e0dadf32-24d9-4db6-be4e-7b01362a642b,59-33-49,91692873,Savings,3703.3
9509eba7-ef1c-4076-9983-8c6fb065ce70,74-18-75,42060680,Current,2947.44
9509eba7-ef1c-4076-9983-8c6fb065ce70,74-18-75,28997131,Joint Account,1481.41
9509eba7-ef1c-4076-9983-8c6fb065ce70,74-18-75,31777595,Current,1824.59
9509eba7-ef1c-4076-9983-8c6fb065ce70,74-18-75,66980659,Current,3005.48
9509eba7-ef1c-4076-9983-8c6fb065ce70,74-18-75,45351482,Student,561.54
533f0fdf-c7d3-42fe-b02b-d132c5f48c49,80-18-53,54763365,Student,3224.44
533f0fdf-c7d3-42fe-b02b-d132c5f48c49,80-18-53,61071507,Student,1519.67
533f0fdf-c7d3-42fe-b02b-d132c5f48c49,80-18-53,63430674,Savings,4892.41
20e5478e-0f55-42fc-bb88-2e8c4f8ae6c6,31-38-75,95402312,Child Account,1469.39
b7f18f58-fdf0-4d4f-8073-2a95c1bf7e5d,65-15-24,29755697,Joint Account,2289.90
b7f18f58-fdf0-4d4f-8073-2a95c1bf7e5d,65-15-24,13417799,Child Account,454.63
b7f18f58-fdf0-4d4f-8073-2a95c1bf7e5d,65-15-24,21859846,Savings,2702.14
b7f18f58-fdf0-4d4f-8073-2a95c1bf7e5d,65-15-24,43377262,Child Account,3826.51
79add2c1-6e91-4467-8ec6-3188a56d942f,10-14-68,41519167,Current,3956.65
79add2c1-6e91-4467-8ec6-3188a56d942f,10-14-68,26214202,Savings,4309.45
79add2c1-6e91-4467-8ec6-3188a56d942f,10-14-68,52613351,Savings,2339.60
79add2c1-6e91-4467-8ec6-3188a56d942f,10-14-68,64762607,Student,4365.18
79add2c1-6e91-4467-8ec6-3188a56d942f,10-14-68,43067630,Savings,3456.26
79add2c1-6e91-4467-8ec6-3188a56d942f,10-14-68,55978992,Current,4088.90
79add2c1-6e91-4467-8ec6-3188a56d942f,10-14-68,22862983,Current,4690.98
79add2c1-6e91-4467-8ec6-3188a56d942f,10-14-68,51855048,Savings,4990.0
5ca58928-1a95-4128-9e24-392f1d64347b,31-38-75,26017146,Current,1872.49
5ca58928-1a95-4128-9e24-392f1d64347b,31-38-75,37647288,Child Account,4569.49
5ca58928-1a95-4128-9e24-392f1d64347b,31-38-75,18294528,Current,1372.62
5ca58928-1a95-4128-9e24-392f1d64347b,31-38-75,33541393,Student,2281.35
5ca58928-1a95-4128-9e24-392f1d64347b,31-38-75,66392750,Current,2508.18
5ca58928-1a95-4128-9e24-392f1d64347b,31-38-75,57808451,Current,3896.54
5ca58928-1a95-4128-9e24-392f1d64347b,31-38-75,57669576,Savings,1194.12
5ca58928-1a95-4128-9e24-392f1d64347b,31-38-75,82110723,Savings,1073.23
5ca58928-1a95-4128-9e24-392f1d64347b,31-38-75,17051134,Joint Account,537.0
e03f7e1e-64fc-4ff4-8c5d-d9cd18a444fd,74-18-75,58764429,Savings,4257.11
e03f7e1e-64fc-4ff4-8c5d-d9cd18a444fd,74-18-75,81784143,Savings,680.81
e03f7e1e-64fc-4ff4-8c5d-d9cd18a444fd,74-18-75,31159769,Current,3842.43
e03f7e1e-64fc-4ff4-8c5d-d9cd18a444fd,74-18-75,57322362,Savings,1691.66
e03f7e1e-64fc-4ff4-8c5d-d9cd18a444fd,74-18-75,28457921,Savings,560.88
e03f7e1e-64fc-4ff4-8c5d-d9cd18a444fd,74-18-75,18074124,Savings,934.78
e03f7e1e-64fc-4ff4-8c5d-d9cd18a444fd,74-18-75,94364226,Current,3805.53
e03f7e1e-64fc-4ff4-8c5d-d9cd18a444fd,74-18-75,48575388,Student,2542.8
c197bebb-bf4c-49e3-9c76-582b4b520d05,18-56-93,96303043,Savings,1569.32
c197bebb-bf4c-49e3-9c76-582b4b520d05,18-56-93,15844904,Current,2553.72
c197bebb-bf4c-49e3-9c76-582b4b520d05,18-56-93,82436247,Student,2601.41
3704c058-aa39-4a6c-a52c-51f79ed35b1a,80-18-53,52314858,Savings,1700.58
3704c058-aa39-4a6c-a52c-51f79ed35b1a,80-18-53,89233782,Savings,1706.0
3704c058-aa39-4a6c-a52c-51f79ed35b1a,80-18-53,58707821,Current,4904.49
3704c058-aa39-4a6c-a52c-51f79ed35b1a,80-18-53,96705361,Current,550.79
3704c058-aa39-4a6c-a52c-51f79ed35b1a,80-18-53,54607254,Current,4534.86
3704c058-aa39-4a6c-a52c-51f79ed35b1a,80-18-53,95367839,Savings,3576.57
3704c058-aa39-4a6c-a52c-51f79ed35b1a,80-18-53,22918624,Savings,3662.27
3704c058-aa39-4a6c-a52c-51f79ed35b1a,80-18-53,75491010,Savings,4751.35
6f211f22-0622-41e5-8cb2-84a05e449df1,31-38-75,49888830,Savings,1124.64
6f211f22-0622-41e5-8cb2-84a05e449df1,31-38-75,23903968,Child Account,2944.31
6f211f22-0622-41e5-8cb2-84a05e449df1,31-38-75,82380073,Savings,4816.65
6f211f22-0622-41e5-8cb2-84a05e449df1,31-38-75,96892521,Student,3578.63
6f211f22-0622-41e5-8cb2-84a05e449df1,31-38-75,45693290,Savings,1306.42
6f211f22-0622-41e5-8cb2-84a05e449df1,31-38-75,88716489,Savings,2009.47
6f211f22-0622-41e5-8cb2-84a05e449df1,31-38-75,14029206,Current,701.38
6f211f22-0622-41e5-8cb2-84a05e449df1,31-38-75,32803700,Savings,4862.25
6f211f22-0622-41e5-8cb2-84a05e449df1,31-38-75,64332967,Joint Account,2799.51
67d4f3b0-a171-47b5-9647-38dd48e9db68,18-56-93,95816507,Joint Account,3081.37
67d4f3b0-a171-47b5-9647-38dd48e9db68,18-56-93,19199694,Child Account,2608.44
67d4f3b0-a171-47b5-9647-38dd48e9db68,18-56-93,27694600,Student,4879.17
67d4f3b0-a171-47b5-9647-38dd48e9db68,18-56-93,34663749,Current,3418.97
5cb2ae6d-c839-4ce5-93d8-1df3df369e91,59-33-49,86545055,Child Account,2534.47
5cb2ae6d-c839-4ce5-93d8-1df3df369e91,59-33-49,28824151,Child Account,3495.68
5cb2ae6d-c839-4ce5-93d8-1df3df369e91,59-33-49,24804300,Savings,826.76
5cb2ae6d-c839-4ce5-93d8-1df3df369e91,59-33-49,26258767,Child Account,2058.26
5cb2ae6d-c839-4ce5-93d8-1df3df369e91,59-33-49,80891942,Child Account,4596.70
5cb2ae6d-c839-4ce5-93d8-1df3df369e91,59-33-49,32597040,Current,3047.84
5cb2ae6d-c839-4ce5-93d8-1df3df369e91,59-33-49,74668462,Current,4025.16
5cb2ae6d-c839-4ce5-93d8-1df3df369e91,59-33-49,91385062,Savings,451.79
5cb2ae6d-c839-4ce5-93d8-1df3df369e91,59-33-49,89202225,Current,1384.15
62c798bb-aad4-4f0e-9420-60e1c810576c,38-79-18,21965310,Current,1253.25
62c798bb-aad4-4f0e-9420-60e1c810576c,38-79-18,23849876,Child Account,4958.22
62c798bb-aad4-4f0e-9420-60e1c810576c,38-79-18,77868873,Joint Account,4609.97
62c798bb-aad4-4f0e-9420-60e1c810576c,38-79-18,60573319,Child Account,4623.87
62c798bb-aad4-4f0e-9420-60e1c810576c,38-79-18,52907556,Savings,1128.36
62c798bb-aad4-4f0e-9420-60e1c810576c,38-79-18,77785452,Savings,3412.85
fa8c1ea4-fd9b-44de-8871-eb36564ac9e2,49-48-30,70372917,Savings,4324.53
fa8c1ea4-fd9b-44de-8871-eb36564ac9e2,49-48-30,43193388,Current,2324.67
fa8c1ea4-fd9b-44de-8871-eb36564ac9e2,49-48-30,24334850,Current,769.5
fa8c1ea4-fd9b-44de-8871-eb36564ac9e2,49-48-30,27186157,Student,4032.49
fa8c1ea4-fd9b-44de-8871-eb36564ac9e2,49-48-30,19462707,Child Account,3611.36
fa8c1ea4-fd9b-44de-8871-eb36564ac9e2,49-48-30,90417234,Savings,462.54
fa8c1ea4-fd9b-44de-8871-eb36564ac9e2,49-48-30,27352972,Current,2409.46
fa8c1ea4-fd9b-44de-8871-eb36564ac9e2,49-48-30,92791097,Current,1241.55
41ca4f1e-ed7a-45e2-9f4b-600310694f79,59-33-49,73891730,Savings,3713.11
41ca4f1e-ed7a-45e2-9f4b-600310694f79,59-33-49,15248852,Current,4649.16
41ca4f1e-ed7a-45e2-9f4b-600310694f79,59-33-49,95785221,Savings,1691.93
41ca4f1e-ed7a-45e2-9f4b-600310694f79,59-33-49,93264238,Current,84.9
41ca4f1e-ed7a-45e2-9f4b-600310694f79,59-33-49,13809812,Student,4960.80
41ca4f1e-ed7a-45e2-9f4b-600310694f79,59-33-49,24086793,Savings,754.79
41ca4f1e-ed7a-45e2-9f4b-600310694f79,59-33-49,97911455,Student,4800.11
41ca4f1e-ed7a-45e2-9f4b-600310694f79,59-33-49,19318338,Savings,1188.46
25218c14-9d69-405f-a643-3cbbc1b64acd,38-55-34,40465262,Current,2296.5
25218c14-9d69-405f-a643-3cbbc1b64acd,38-55-34,59697899,Current,1614.96
25218c14-9d69-405f-a643-3cbbc1b64acd,38-55-34,80715143,Student,2005.52
25218c14-9d69-405f-a643-3cbbc1b64acd,38-55-34,63062758,Joint Account,3649.3
25218c14-9d69-405f-a643-3cbbc1b64acd,38-55-34,38876066,Current,4842.49
25218c14-9d69-405f-a643-3cbbc1b64acd,38-55-34,11619165,Student,712.53
71e1af30-bc9c-4bf9-9f75-9fb912990dd1,93-73-23,70629055,Current,4565.96
71e1af30-bc9c-4bf9-9f75-9fb912990dd1,93-73-23,30877821,Savings,92.3
71e1af30-bc9c-4bf9-9f75-9fb912990dd1,93-73-23,38892103,Child Account,1720.52
2902734f-ea5a-49c4-a0be-3b111bc99af3,18-56-93,62409830,Savings,1618.43
2902734f-ea5a-49c4-a0be-3b111bc99af3,18-56-93,71917709,Savings,4290.66
2902734f-ea5a-49c4-a0be-3b111bc99af3,18-56-93,39982647,Savings,1213.15
83351dcb-4eb6-407d-8726-5d7ddee981be,96-51-77,69549964,Child Account,2277.5
83351dcb-4eb6-407d-8726-5d7ddee981be,96-51-77,79647962,Joint Account,3664.17
83351dcb-4eb6-407d-8726-5d7ddee981be,96-51-77,69001559,Current,2585.14
83351dcb-4eb6-407d-8726-5d7ddee981be,96-51-77,41532244,Child Account,2568.58
83351dcb-4eb6-407d-8726-5d7ddee981be,96-51-77,91304964,Student,3874.10
83351dcb-4eb6-407d-8726-5d7ddee981be,96-51-77,50702904,Savings,1268.94
1f610dc1-51be-4dfc-b6f1-9054a2f787e3,93-73-23,38974964,Current,4627.35
1f610dc1-51be-4dfc-b6f1-9054a2f787e3,93-73-23,44566213,Current,1844.66
1f610dc1-51be-4dfc-b6f1-9054a2f787e3,93-73-23,72523837,Joint Account,91.42
1f610dc1-51be-4dfc-b6f1-9054a2f787e3,93-73-23,31618446,Savings,1119.45
1f610dc1-51be-4dfc-b6f1-9054a2f787e3,93-73-23,54767198,Savings,2439.67
1f610dc1-51be-4dfc-b6f1-9054a2f787e3,93-73-23,93943965,Savings,1620.81
7dceba29-da4b-4645-996d-68c11a3863a5,18-56-93,95941475,Current,2519.12
a213d09c-b957-4c6b-bfae-cf6a15013fa6,10-14-68,97003397,Savings,54.87
a213d09c-b957-4c6b-bfae-cf6a15013fa6,10-14-68,22554867,Current,4807.53
a213d09c-b957-4c6b-bfae-cf6a15013fa6,10-14-68,29473846,Current,1314.94
a213d09c-b957-4c6b-bfae-cf6a15013fa6,10-14-68,23262539,Current,2078.35
a213d09c-b957-4c6b-bfae-cf6a15013fa6,10-14-68,42180901,Child Account,4303.95
a213d09c-b957-4c6b-bfae-cf6a15013fa6,10-14-68,44712354,Current,2285.95
a213d09c-b957-4c6b-bfae-cf6a15013fa6,10-14-68,45009868,Child Account,4687.86
